Date,Open,High,Low,Close,Volume,Adj Close
2015-07-01,6521.0,6637.299805,6521.0,6608.600098,789588400,6608.600098
2015-07-02,6608.600098,6647.700195,6600.399902,6630.5,590421700,6630.5
2015-07-03,6630.5,6630.799805,6572.5,6585.799805,448998200,6585.799805
2015-07-06,6585.799805,6585.799805,6506.700195,6535.700195,610644900,6535.700195
2015-07-07,6535.700195,6543.799805,6432.200195,6432.200195,767758000,6432.200195
2015-07-08,6432.200195,6515.100098,6430.399902,6490.700195,913111000,6490.700195
2015-07-09,6490.700195,6594.200195,6490.700195,6581.600098,764973200,6581.600098
2015-07-10,6581.600098,6687.600098,6581.600098,6673.399902,699409100,6673.399902
2015-07-13,6673.399902,6743.100098000001,6673.399902,6738.0,643184300,6738.0
2015-07-14,6738.0,6753.799805,6710.600098,6753.799805,0,6753.799805
2015-07-15,6753.799805,6775.899901999999,6728.5,6753.799805,549549300,6753.799805
2015-07-16,6753.799805,6805.100098000001,6752.100098000001,6796.5,587458400,6796.5
2015-07-17,6796.5,6799.799805,6764.799805,6775.100098000001,584213200,6775.100098000001
2015-07-20,6775.100098000001,6813.399901999999,6772.100098000001,6788.700195,419532500,6788.700195
2015-07-21,6788.700195,6800.100098000001,6758.799805,6769.100098000001,556304800,6769.100098000001
2015-07-22,6769.100098000001,6769.100098000001,6653.399902,6667.299805,693476700,6667.299805
2015-07-23,6667.299805,6711.5,6644.899902,6655.0,632287000,6655.0
2015-07-24,6655.0,6684.799805,6574.0,6579.799805,644793200,6579.799805
2015-07-27,6579.799805,6589.5,6495.700195,6505.100098,678322600,6505.100098
2015-07-28,6505.100098,6569.5,6505.100098,6555.299805,709236100,6555.299805
2015-07-29,6555.299805,6634.0,6555.299805,6631.0,820041700,6631.0
2015-07-30,6631.0,6697.399902,6631.0,6668.899902,778087100,6668.899902
2015-07-31,6668.899902,6705.399902,6646.299805,6696.299805,0,6696.299805
2015-08-03,6696.299805,6710.799805,6668.200195,6688.600098,679885300,6688.600098
2015-08-04,6688.600098,6715.5,6644.700195,6686.600098,1399430100,6686.600098
2015-08-05,6686.600098,6764.799805,6686.600098,6752.399901999999,847270800,6752.399901999999
2015-08-06,6752.399901999999,6763.299805,6717.5,6747.100098000001,691613500,6747.100098000001
2015-08-07,6747.100098000001,6754.799805,6718.5,6718.5,595585900,6718.5
2015-08-10,6718.5,6751.5,6653.700195,6736.200195,765478700,6736.200195
2015-08-11,6736.200195,6736.200195,6664.0,6664.5,0,6664.5
2015-08-12,6664.5,6664.5,6536.399902,6571.200195,1085554700,6571.200195
2015-08-13,6571.200195,6634.700195,6553.5,6568.299805,668900300,6568.299805
2015-08-14,6568.299805,6603.200195,6544.399902,6550.700195,577612000,6550.700195
2015-08-17,6550.700195,6585.899902,6507.799805,6550.299805,471278500,6550.299805
2015-08-18,6550.299805,6564.600098,6505.700195,6526.299805,538348700,6526.299805
2015-08-19,6526.299805,6526.5,6403.5,6403.5,699446800,6403.5
2015-08-20,6403.5,6408.600098,6359.700195,6367.899902,728564100,6367.899902
2015-08-21,6367.899902,6367.899902,6187.700195,6187.700195,807243600,6187.700195
2015-08-24,6187.700195,6187.700195,5768.200195,5898.899902,1657266300,5898.899902
2015-08-25,5898.899902,6115.700195,5898.899902,6081.299805,1335924300,6081.299805
2015-08-26,6081.299805,6095.100098,5949.899902,5979.200195,991933700,5979.200195
2015-08-27,5979.200195,6212.5,5979.200195,6192.0,1028065800,6192.0
2015-08-28,6192.0,6247.899902,6152.0,6247.899902,868831700,6247.899902
2015-09-01,6247.899902,6247.899902,6028.700195,6058.5,1001128800,6058.5
2015-09-02,6058.5,6161.700195,6021.399902,6083.299805,769181300,6083.299805
2015-09-03,6083.299805,6215.700195,6083.299805,6194.100098,735720100,6194.100098
2015-09-04,6194.100098,6194.100098,6040.5,6042.899902,743172100,6042.899902
2015-09-07,6042.899902,6125.700195,6042.899902,6074.5,464760500,6074.5
2015-09-08,6074.5,6196.5,6074.5,6146.100098,664577700,6146.100098
2015-09-09,6146.100098,6284.200195,6146.100098,6229.0,734267900,6229.0
2015-09-10,6229.0,6229.0,6127.5,6155.799805,749536800,6155.799805
2015-09-11,6155.799805,6174.299805,6113.100098,6117.799805,0,6117.799805
2015-09-14,6117.799805,6191.799805,6065.399902,6084.600098,598665000,6084.600098
2015-09-15,6084.600098,6158.100098,6019.899902,6137.600098,706522000,6137.600098
2015-09-16,6137.600098,6244.899902,6137.600098,6229.200195,818994800,6229.200195
2015-09-17,6229.200195,6239.899902,6182.600098,6187.0,836839300,6187.0
2015-09-18,6187.0,6188.700195,6053.899902,6104.100098,1508172800,6104.100098
2015-09-21,6104.100098,6168.700195,6083.600098,6108.700195,697537600,6108.700195
2015-09-22,6108.700195,6111.600098,5935.799805,5935.799805,941657100,5935.799805
2015-09-23,5935.799805,6067.600098,5933.200195,6032.200195,725707700,6032.200195
2015-09-24,6032.200195,6055.600098,5947.200195,5961.5,867489200,5961.5
2015-09-25,5961.5,6120.700195,5961.5,6109.0,837519200,6109.0
2015-09-28,6109.0,6110.299805,5958.899902,5958.899902,968395200,5958.899902
2015-09-29,5958.899902,5958.899902,5877.100098,5909.200195,1000021900,5909.200195
2015-09-30,5909.200195,6061.600098,5909.200195,6061.600098,1018944000,6061.600098
2015-10-01,6061.600098,6172.799805,6053.299805,6072.5,847372200,6072.5
2015-10-02,6072.5,6176.200195,6051.600098,6130.0,861807200,6130.0
2015-10-05,6130.0,6301.100098,6130.0,6298.899902,863396300,6298.899902
2015-10-06,6298.899902,6343.700195,6255.100098,6326.200195,0,6326.200195
2015-10-07,6326.200195,6396.299805,6319.799805,6336.399902,985472100,6336.399902
2015-10-08,6336.399902,6380.299805,6303.5,6374.799805,720040900,6374.799805
2015-10-09,6374.799805,6453.200195,6374.799805,6416.200195,745150000,6416.200195
