Date,Open,High,Low,Close,Volume,Adj Close
2014-03-27,5376.799805,5376.799805,5322.200195,5350.100098,638887700,5350.100098
2014-03-28,5350.100098,5372.5,5342.700195,5366.899902,709931000,5366.899902
2014-03-31,5366.899902,5416.0,5366.899902,5394.799805,611515200,5394.799805
2014-04-01,5394.799805,5400.600098,5350.5,5389.200195,631791100,5389.200195
2014-04-02,5389.200195,5409.799805,5389.200195,5403.299805,614781900,5403.299805
2014-04-03,5403.299805,5419.299805,5403.299805,5409.899902,564013300,5409.899902
2014-04-04,5409.899902,5422.799805,5398.100098,5422.799805,483970700,5422.799805
2014-04-07,5422.799805,5422.799805,5391.299805,5413.700195,409277000,5413.700195
2014-04-08,5413.700195,5419.200195,5392.299805,5410.600098,480871800,5410.600098
2014-04-09,5410.600098,5477.399902,5410.600098,5463.799805,700599500,5463.799805
2014-04-10,5463.799805,5503.5,5463.799805,5480.799805,655655700,5480.799805
2014-04-11,5480.799805,5480.799805,5423.899902,5428.600098,565352600,5428.600098
2014-04-14,5428.600098,5428.600098,5358.899902,5358.899902,530090900,5358.899902
2014-04-15,5360.5,5407.899902,5360.5,5388.200195,512367100,5388.200195
2014-04-16,5388.200195,5424.799805,5386.799805,5420.299805,502673300,5420.299805
2014-04-17,5420.299805,5459.399902,5420.299805,5454.200195,532703200,5454.200195
2014-04-22,5454.200195,5482.700195,5452.399902,5479.299805,413499100,5479.299805
2014-04-23,5479.299805,5521.399902,5479.299805,5517.799805,486651400,5517.799805
2014-04-24,5517.799805,5537.799805,5517.799805,5531.0,610749400,5531.0
2014-04-28,5531.0,5548.399902,5518.799805,5536.100098,542964500,5536.100098
2014-04-29,5536.100098,5554.5,5469.299805,5486.600098,674160400,5486.600098
2014-04-30,5486.600098,5507.600098,5463.600098,5489.100098,630030900,5489.100098
2014-05-01,5489.100098,5500.700195,5439.299805,5448.799805,532032100,5448.799805
2014-05-02,5448.799805,5458.700195,5430.399902,5458.100098,533780800,5458.100098
2014-05-05,5464.100098,5486.399902,5442.5,5462.200195,435416400,5462.200195
2014-05-06,5462.200195,5493.0,5462.200195,5481.399902,418272900,5481.399902
2014-05-07,5481.399902,5481.399902,5417.399902,5435.799805,577690000,5435.799805
2014-05-08,5435.799805,5484.100098,5435.799805,5476.799805,552612200,5476.799805
2014-05-09,5476.799805,5476.799805,5431.5,5460.799805,515920400,5460.799805
2014-05-12,5460.799805,5480.799805,5432.0,5448.399902,434238000,5448.399902
2014-05-13,5448.399902,5504.600098,5448.399902,5498.200195,735278900,5498.200195
2014-05-14,5498.200195,5506.0,5474.0,5496.5,522418800,5496.5
2014-05-15,5497.0,5510.799805,5471.5,5510.799805,591494900,5510.799805
2014-05-16,5509.700195,5509.700195,5471.399902,5479.0,532092800,5479.0
2014-05-19,5479.0,5479.0,5409.0,5409.0,646248200,5409.0
2014-05-20,5409.0,5433.399902,5384.399902,5420.399902,552053800,5420.399902
2014-05-21,5420.399902,5424.600098,5372.100098,5424.600098,644271400,5424.600098
2014-05-22,5424.600098,5491.0,5424.600098,5479.899902,610922300,5479.899902
2014-05-23,5479.899902,5507.399902,5479.899902,5492.799805,586860000,5492.799805
2014-05-26,5492.799805,5512.899902,5492.799805,5512.799805,437616700,5512.799805
2014-05-27,5512.799805,5529.5,5506.700195,5511.700195,466450000,5511.700195
2014-05-28,5511.700195,5541.700195,5511.700195,5527.200195,523145200,5527.200195
2014-05-29,5527.200195,5528.5,5503.600098,5519.5,445007400,5519.5
2014-05-30,5519.5,5525.100098,5492.5,5492.5,1072302700,5492.5
2014-06-02,5484.100098,5522.600098,5482.0,5518.5,553317500,5518.5
2014-06-03,5518.5,5526.0,5478.5,5479.700195,670402100,5479.700195
2014-06-04,5479.700195,5483.200195,5442.299805,5444.799805,553509500,5444.799805
2014-06-05,5444.799805,5455.299805,5416.799805,5436.899902,583526000,5436.899902
2014-06-06,5436.899902,5472.799805,5436.899902,5464.0,538557500,5464.0
2014-06-10,5464.0,5496.299805,5463.200195,5469.700195,476969000,5469.700195
2014-06-11,5469.700195,5469.700195,5444.799805,5454.0,496644400,5454.0
2014-06-12,5454.0,5454.0,5423.0,5428.799805,535681400,5428.799805
2014-06-13,5428.799805,5428.799805,5373.600098,5405.100098,686155800,5405.100098
2014-06-16,5405.100098,5412.299805,5380.299805,5412.299805,596455100,5412.299805
2014-06-17,5412.299805,5417.0,5389.0,5400.700195,601521100,5400.700195
2014-06-18,5400.700195,5404.799805,5382.700195,5382.700195,662896300,5382.700195
2014-06-19,5382.700195,5468.200195,5382.700195,5468.200195,884747700,5468.200195
2014-06-20,5468.200195,5468.200195,5418.0,5419.5,897196400,5419.5
2014-06-23,5419.5,5468.5,5419.5,5453.299805,565090900,5453.299805
2014-06-24,5453.299805,5454.600098,5425.0,5432.799805,569792300,5432.799805
2014-06-25,5432.799805,5432.799805,5378.799805,5402.0,648643100,5402.0
2014-06-26,5402.0,5464.299805,5402.0,5464.299805,597157500,5464.299805
2014-06-27,5464.299805,5480.100098,5440.700195,5445.100098,767866900,5445.100098
2014-06-30,5444.799805,5445.899902,5395.700195,5395.700195,539195000,5395.700195
2014-07-01,5395.700195,5414.899902,5370.899902,5375.899902,621650800,5375.899902
2014-07-02,5375.899902,5455.399902,5375.899902,5455.399902,593547400,5455.399902
2014-07-03,5457.100098,5499.799805,5457.100098,5491.200195,575606900,5491.200195
2014-07-04,5491.200195,5531.700195,5491.200195,5525.0,501965200,5525.0
2014-07-07,5525.0,5535.899902,5514.200195,5518.899902,405926900,5518.899902
2014-07-08,5518.899902,5520.0,5500.899902,5510.899902,495336900,5510.899902
2014-07-09,5510.899902,5510.899902,5439.5,5452.5,513123900,5452.5
2014-07-10,5452.5,5468.600098,5448.5,5464.399902,495169600,5464.399902
2014-07-11,5464.399902,5503.100098,5441.700195,5486.799805,492376400,5486.799805
2014-07-14,5486.799805,5518.600098,5486.799805,5511.399902,416035600,5511.399902
2014-07-15,5511.399902,5536.200195,5493.899902,5511.299805,492944500,5511.299805
2014-07-16,5511.299805,5527.299805,5499.700195,5518.899902,520190800,5518.899902
2014-07-17,5518.899902,5561.100098,5518.899902,5522.399902,671124300,5522.399902
2014-07-18,5522.399902,5531.700195,5484.100098,5531.700195,561305200,5531.700195
2014-07-21,5531.700195,5552.899902,5530.100098,5539.899902,425987000,5539.899902
2014-07-22,5539.899902,5545.5,5530.399902,5543.299805,505887400,5543.299805
2014-07-23,5543.299805,5598.200195,5543.299805,5576.700195,572997500,5576.700195
2014-07-24,5576.700195,5592.899902,5572.700195,5587.799805,550313700,5587.799805
2014-07-25,5587.799805,5588.700195,5568.600098,5583.5,573630000,5583.5
2014-07-28,5583.5,5587.5,5558.899902,5577.399902,477877000,5577.399902
2014-07-29,5577.399902,5594.200195,5565.600098,5588.399902,489979800,5588.399902
2014-07-30,5588.399902,5631.100098,5588.399902,5622.899902,571085800,5622.899902
2014-07-31,5622.899902,5644.200195,5618.0,5632.899902,567312600,5632.899902
2014-08-01,5632.899902,5632.899902,5544.0,5556.399902,630726500,5556.399902
2014-08-04,5556.399902,5556.399902,5524.600098,5540.899902,362979700,5540.899902
2014-08-05,5540.899902,5548.700195,5509.899902,5518.600098,545347700,5518.600098
2014-08-06,5518.700195,5518.700195,5495.100098,5512.0,527827800,5512.0
2014-08-07,5512.0,5522.0,5490.100098,5509.0,628013900,5509.0
2014-08-08,5509.0,5509.0,5425.200195,5435.299805,690349600,5435.299805
2014-08-11,5435.299805,5475.899902,5435.299805,5457.0,435696100,5457.0
2014-08-12,5457.0,5533.600098,5457.0,5530.299805,557253900,5530.299805
2014-08-13,5530.299805,5530.299805,5503.299805,5514.700195,527649700,5514.700195
2014-08-14,5514.700195,5558.399902,5514.700195,5548.5,659992600,5548.5
2014-08-15,5548.5,5578.5,5545.0,5566.5,489602300,5566.5
2014-08-18,5566.5,5587.100098,5566.5,5587.100098,404133400,5587.100098
2014-08-19,5587.100098,5626.600098,5582.5,5623.799805,652271400,5623.799805
2014-08-20,5623.799805,5639.399902,5604.200195,5634.600098,602845400,5634.600098
2014-08-21,5634.600098,5679.5,5634.600098,5638.899902,761011000,5638.899902
2014-08-22,5638.899902,5662.700195,5638.899902,5645.600098,569739100,5645.600098
2014-08-25,5645.600098,5650.200195,5625.0,5634.899902,534549000,5634.899902
2014-08-26,5634.899902,5646.600098,5625.899902,5637.600098,622225300,5637.600098
2014-08-27,5637.700195,5652.299805,5637.5,5651.200195,666083100,5651.200195
2014-08-28,5651.200195,5651.299805,5619.899902,5624.399902,871790500,5624.399902
2014-08-29,5624.399902,5630.600098,5614.299805,5625.899902,886315300,5625.899902
2014-09-01,5625.899902,5654.0,5625.899902,5629.799805,459817200,5629.799805
2014-09-02,5629.799805,5658.5,5617.899902,5658.5,491520600,5658.5
2014-09-03,5658.5,5672.700195,5643.600098,5656.100098,606648700,5656.100098
2014-09-04,5656.100098,5657.5,5618.799805,5631.299805,513661200,5631.299805
2014-09-05,5631.299805,5631.299805,5592.899902,5598.700195,486214600,5598.700195
2014-09-08,5598.700195,5601.899902,5569.0,5577.0,409453600,5577.0
2014-09-09,5577.0,5607.899902,5575.200195,5607.899902,489494600,5607.899902
2014-09-10,5607.899902,5607.899902,5557.399902,5574.299805,561743200,5574.299805
2014-09-11,5574.299805,5597.399902,5543.5,5546.100098,540835100,5546.100098
2014-09-12,5546.100098,5548.700195,5509.799805,5531.100098,544595600,5531.100098
2014-09-15,5531.100098,5531.100098,5473.5,5473.5,596340100,5473.5
2014-09-16,5468.200195,5484.5,5440.5,5445.399902,627043900,5445.399902
2014-09-17,5445.399902,5462.100098,5400.200195,5407.299805,705714300,5407.299805
2014-09-18,5407.299805,5431.700195,5373.399902,5415.799805,830242100,5415.799805
2014-09-19,5415.799805,5443.200195,5415.5,5433.100098,974436600,5433.100098
2014-09-22,5433.200195,5434.0,5351.100098,5363.0,628233500,5363.0
2014-09-23,5363.0,5423.200195,5338.0,5415.700195,629951400,5415.700195
2014-09-24,5415.700195,5415.700195,5356.899902,5375.799805,571805300,5375.799805
2014-09-25,5375.799805,5412.899902,5373.299805,5382.200195,535408100,5382.200195
2014-09-26,5382.200195,5382.200195,5309.799805,5313.399902,624443300,5313.399902
2014-09-29,5313.399902,5313.399902,5259.899902,5264.200195,545039800,5264.200195
2014-09-30,5264.200195,5292.799805,5253.100098,5292.799805,647245100,5292.799805
2014-10-01,5292.799805,5337.200195,5244.0,5334.100098,606397100,5334.100098
2014-10-02,5334.100098,5334.100098,5283.0,5297.700195,541554500,5297.700195
2014-10-03,5297.700195,5318.600098,5281.200195,5318.200195,488425500,5318.200195
2014-10-06,5318.200195,5320.899902,5277.899902,5292.899902,327021400,5292.899902
2014-10-07,5292.899902,5319.600098,5208.299805,5284.200195,678518900,5284.200195
2014-10-08,5284.200195,5284.200195,5209.700195,5241.299805,528201500,5241.299805
2014-10-09,5241.299805,5324.600098,5241.299805,5296.700195,626015400,5296.700195
2014-10-10,5295.700195,5295.700195,5187.600098,5188.299805,710522700,5188.299805
2014-10-13,5188.299805,5188.299805,5122.0,5155.5,638876300,5155.5
2014-10-14,5155.5,5217.700195,5130.700195,5207.399902,817870000,5207.399902
2014-10-15,5207.399902,5252.799805,5206.100098,5245.600098,649120000,5245.600098
2014-10-16,5245.600098,5258.600098,5162.399902,5254.899902,835001500,5254.899902
2014-10-17,5254.899902,5308.5,5254.899902,5271.700195,736385900,5271.700195
2014-10-20,5271.700195,5342.0,5271.700195,5319.399902,462719200,5319.399902
2014-10-21,5319.399902,5344.5,5312.100098,5325.0,745617900,5325.0
2014-10-22,5325.0,5388.0,5325.0,5385.899902,575533300,5385.899902
2014-10-23,5385.899902,5389.200195,5364.5,5383.100098,593525900,5383.100098
2014-10-24,5383.100098,5425.700195,5383.100098,5412.200195,600455400,5412.200195
2014-10-27,5412.200195,5462.299805,5412.200195,5459.0,566298000,5459.0
2014-10-28,5459.0,5459.0,5433.100098,5452.600098,609644400,5452.600098
2014-10-29,5452.600098,5481.600098,5441.299805,5447.700195,688817500,5447.700195
2014-10-30,5447.600098,5476.899902,5447.600098,5476.200195,658927600,5476.200195
2014-10-31,5476.200195,5526.600098,5476.200195,5526.600098,726033900,5526.600098
2014-11-03,5526.600098,5535.700195,5499.100098,5506.899902,514872500,5506.899902
2014-11-04,5506.899902,5530.899902,5503.799805,5519.899902,445344300,5519.899902
2014-11-05,5519.899902,5519.899902,5481.0,5517.899902,577623800,5517.899902
2014-11-06,5517.899902,5547.5,5493.0,5506.100098,610609500,5506.100098
2014-11-07,5506.100098,5549.100098,5500.299805,5549.100098,729595000,5549.100098
2014-11-10,5549.100098,5550.299805,5501.399902,5524.0,583270400,5524.0
2014-11-11,5524.0,5533.799805,5508.399902,5517.100098,612622700,5517.100098
2014-11-12,5517.100098,5517.100098,5459.5,5463.100098,563221800,5463.100098
2014-11-13,5463.100098,5470.600098,5433.600098,5442.700195,554020700,5442.700195
2014-11-14,5442.700195,5457.399902,5419.299805,5454.299805,447174700,5454.299805
2014-11-17,5454.299805,5460.299805,5406.200195,5412.5,471435800,5412.5
2014-11-18,5412.5,5431.5,5388.200195,5399.700195,470010700,5399.700195
2014-11-19,5399.700195,5399.700195,5366.799805,5368.799805,566452100,5368.799805
2014-11-20,5368.799805,5368.799805,5315.799805,5316.200195,632223200,5316.200195
2014-11-21,5316.200195,5327.200195,5292.899902,5304.299805,569498700,5304.299805
2014-11-24,5304.299805,5378.0,5304.299805,5361.799805,501493500,5361.799805
2014-11-25,5361.799805,5361.799805,5296.799805,5334.799805,883546700,5334.799805
2014-11-26,5334.799805,5396.200195,5334.799805,5396.200195,537504600,5396.200195
2014-11-27,5391.100098,5391.100098,5328.0,5332.399902,0,5332.399902
2014-11-28,5400.899902,5400.899902,5313.0,5313.0,660919200,5313.0
2014-12-01,5313.0,5317.399902,5207.700195,5207.700195,694460000,5207.700195
2014-12-02,5207.700195,5284.899902,5207.700195,5281.299805,724275400,5281.299805
2014-12-03,5321.799805,5321.799805,5321.799805,5321.799805,0,5321.799805
2014-12-04,5321.799805,5373.5,5321.799805,5368.799805,631944200,5368.799805
2014-12-05,5368.799805,5389.399902,5308.200195,5335.299805,639346700,5335.299805
2014-12-08,5372.700195,5372.700195,5333.899902,5338.600098,58080600,5338.600098
2014-12-09,5282.700195,5282.700195,5282.700195,5282.700195,0,5282.700195
2014-12-10,5282.700195,5288.399902,5222.399902,5259.0,0,5259.0
2014-12-11,5259.0,5259.0,5188.0,5231.0,736331100,5231.0
2014-12-12,5231.0,5241.5,5204.0,5219.600098,641041100,5219.600098
2014-12-15,5186.100098,5186.100098,5186.100098,5186.100098,0,5186.100098
2014-12-16,5186.100098,5186.100098,5142.799805,5152.299805,617065900,5152.299805
2014-12-17,5152.299805,5191.299805,5150.200195,5161.899902,603274700,5161.899902
2014-12-18,5210.799805,5210.799805,5210.799805,5210.799805,0,5210.799805
2014-12-19,5210.799805,5343.100098,5210.799805,5338.600098,0,5338.600098
2014-12-22,5338.600098,5442.0,5338.600098,5442.0,0,5442.0
2014-12-23,5442.0,5442.0,5380.899902,5380.899902,0,5380.899902
2014-12-24,5380.899902,5398.200195,5366.5,5394.5,0,5394.5
2014-12-29,5394.5,5479.899902,5394.5,5473.799805,0,5473.799805
2014-12-30,5473.799805,5486.700195,5416.200195,5416.600098,0,5416.600098
2014-12-31,5416.600098,5437.200195,5400.0,5411.0,0,5411.0
2015-01-02,5411.0,5436.299805,5387.0,5435.899902,0,5435.899902
2015-01-05,5435.899902,5470.399902,5429.600098,5450.299805,0,5450.299805
2015-01-06,5450.299805,5450.299805,5338.600098,5364.799805,0,5364.799805
2015-01-07,5364.799805,5369.799805,5318.700195,5353.600098,0,5353.600098
2015-01-08,5353.600098,5395.799805,5353.600098,5381.5,0,5381.5
2015-01-09,5381.5,5465.600098,5381.5,5465.600098,0,5465.600098
2015-01-12,5465.600098,5465.600098,5419.399902,5422.700195,0,5422.700195
2015-01-13,5422.700195,5422.700195,5373.700195,5404.700195,0,5404.700195
2015-01-14,5404.700195,5405.700195,5346.600098,5353.600098,0,5353.600098
2015-01-15,5353.600098,5353.600098,5303.700195,5331.399902,0,5331.399902
2015-01-16,5331.399902,5333.899902,5267.399902,5299.200195,0,5299.200195
2015-01-19,5299.200195,5372.399902,5299.200195,5309.100098,0,5309.100098
2015-01-20,5309.100098,5313.899902,5282.399902,5307.700195,0,5307.700195
2015-01-21,5307.700195,5393.399902,5307.700195,5393.399902,0,5393.399902
2015-01-22,5393.399902,5432.399902,5393.399902,5419.899902,0,5419.899902
2015-01-23,5419.899902,5501.799805,5419.899902,5501.799805,0,5501.799805
2015-01-26,5419.899902,5501.799805,5419.899902,5501.799805,0,5501.799805
2015-01-27,5501.799805,5547.200195,5497.299805,5547.200195,0,5547.200195
2015-01-28,5547.200195,5559.100098,5521.200195,5552.799805,0,5552.799805
2015-01-29,5552.799805,5576.200195,5518.600098,5569.5,0,5569.5
2015-01-30,5569.5,5619.5,5569.5,5588.299805,0,5588.299805
2015-02-02,5588.299805,5639.399902,5588.299805,5625.299805,0,5625.299805
2015-02-03,5625.299805,5717.5,5625.299805,5707.399902,0,5707.399902
2015-02-04,5707.399902,5805.100098,5707.399902,5777.299805,0,5777.299805
2015-02-05,5777.299805,5819.100098,5757.899902,5811.0,0,5811.0
2015-02-06,5811.0,5850.899902,5809.5,5820.200195,0,5820.200195
2015-02-09,5820.200195,5820.200195,5779.600098,5814.899902,0,5814.899902
2015-02-10,5814.899902,5819.399902,5781.200195,5800.600098,0,5800.600098
2015-02-11,5800.600098,5818.899902,5757.399902,5769.100098,0,5769.100098
2015-02-12,5769.100098,5790.5,5739.799805,5743.600098,0,5743.600098
2015-02-13,5743.600098,5893.5,5743.600098,5877.5,0,5877.5
2015-02-16,5877.5,5893.399902,5841.899902,5888.700195,0,5888.700195
2015-02-17,5888.700195,5888.700195,5844.799805,5858.200195,0,5858.200195
2015-02-18,5858.200195,5915.700195,5845.600098,5915.700195,0,5915.700195
2015-02-19,5915.700195,5946.799805,5889.5,5904.200195,0,5904.200195
2015-02-20,5904.200195,5910.799805,5872.899902,5881.5,0,5881.5
2015-02-23,5881.5,5915.799805,5869.200195,5908.0,0,5908.0
2015-02-24,5908.0,5930.399902,5884.799805,5927.0,0,5927.0
2015-02-25,5927.0,5955.5,5914.5,5944.899902,0,5944.899902
2015-02-26,5944.899902,5944.899902,5900.0,5908.5,0,5908.5
2015-02-27,5908.5,5944.799805,5874.799805,5928.799805,0,5928.799805
2015-03-02,5928.799805,5983.600098,5928.799805,5958.899902,0,5958.899902
2015-03-03,5958.899902,5996.899902,5903.200195,5933.899902,0,5933.899902
2015-03-04,5933.899902,5947.700195,5898.100098,5901.600098,0,5901.600098
2015-03-05,5901.600098,5904.200195,5869.200195,5904.200195,0,5904.200195
2015-03-06,5904.200195,5916.399902,5870.700195,5898.899902,0,5898.899902
2015-03-09,5898.899902,5898.899902,5814.700195,5821.299805,0,5821.299805
2015-03-10,5821.299805,5856.700195,5811.700195,5824.200195,0,5824.200195
2015-03-11,5824.200195,5824.200195,5748.700195,5793.200195,0,5793.200195
2015-03-12,5793.200195,5855.299805,5786.299805,5850.200195,0,5850.200195
2015-03-13,5850.200195,5855.100098,5799.0,5814.5,0,5814.5
2015-03-16,5814.5,5814.5,5761.600098,5797.700195,0,5797.700195
2015-03-17,5797.700195,5863.399902,5797.700195,5842.100098,0,5842.100098
2015-03-18,5842.100098,5845.299805,5788.600098,5842.299805,0,5842.299805
2015-03-19,5842.299805,5953.299805,5842.299805,5950.799805,0,5950.799805
2015-03-20,5950.799805,5979.799805,5927.899902,5975.5,0,5975.5
2015-03-23,5975.5,5995.0,5951.5,5956.100098,0,5956.100098
2015-03-24,5956.100098,5979.899902,5956.100098,5969.100098,0,5969.100098
2015-03-25,5969.100098,5988.700195,5961.5,5973.299805,0,5973.299805
2015-03-26,5973.299805,5973.299805,5879.100098,5879.100098,0,5879.100098
2015-03-27,5879.100098,5933.200195,5877.100098,5919.899902,0,5919.899902
